EmployeeLeave,StartDateLeave,EndDateLeave,date_work,WorkHours,TimeSheetTransactionID,Check_DATA
CPB21993,2022-03-09,2022-03-09,2022-03-09,1.2,CPB21993-P4A-444629,TRUE
CPB21993,2022-03-09,2022-03-09,2022-03-09,1,CPB21993-P5A-344629,TRUE
CPB21993,2022-03-09,2022-03-09,2022-03-09,1.3,CPB21993-P5A-444629,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-30,0.7,CPB21993-P2E-344650,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-30,0.7,CPB21993-P2E-444650,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-30,1.4,CPB21993-P4A-344650,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-30,1.1,CPB21993-P4A-444650,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-30,1.4,CPB21993-P5A-344650,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-30,0.8,CPB21993-P5A-444650,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-30,0.5,CPB21993-P6B-344650,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-30,1,CPB21993-P6B-444650,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-31,0.5,CPB21993-P2E-344651,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-31,1.7,CPB21993-P2E-444651,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-31,0.8,CPB21993-P4A-344651,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-31,1.4,CPB21993-P4A-444651,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-31,1,CPB21993-P5A-344651,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-31,1.5,CPB21993-P5A-444651,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-31,1.7,CPB21993-P6B-344651,TRUE
CPB21993,2022-03-30,2022-04-05,2022-03-31,1.2,CPB21993-P6B-444651,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-01,1.1,CPB21993-P2E-344652,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-01,1.4,CPB21993-P2E-444652,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-01,0.6,CPB21993-P4A-344652,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-01,1.9,CPB21993-P4A-444652,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-01,0.7,CPB21993-P5A-344652,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-01,0.7,CPB21993-P5A-444652,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-01,2,CPB21993-P6B-344652,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-01,1.3,CPB21993-P6B-444652,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-04,1,CPB21993-P2E-344655,TRUE
CPB21993,2022-04-04,2022-04-04,2022-04-04,1,CPB21993-P2E-344655,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-04,0.9,CPB21993-P2E-444655,TRUE
CPB21993,2022-04-04,2022-04-04,2022-04-04,0.9,CPB21993-P2E-444655,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-04,0.6,CPB21993-P4A-344655,TRUE
CPB21993,2022-04-04,2022-04-04,2022-04-04,0.6,CPB21993-P4A-344655,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-04,0.9,CPB21993-P4A-444655,TRUE
CPB21993,2022-04-04,2022-04-04,2022-04-04,0.9,CPB21993-P4A-444655,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-04,1.3,CPB21993-P5A-344655,TRUE
CPB21993,2022-04-04,2022-04-04,2022-04-04,1.3,CPB21993-P5A-344655,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-04,1.4,CPB21993-P5A-444655,TRUE
CPB21993,2022-04-04,2022-04-04,2022-04-04,1.4,CPB21993-P5A-444655,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-04,0.4,CPB21993-P6B-344655,TRUE
CPB21993,2022-04-04,2022-04-04,2022-04-04,0.4,CPB21993-P6B-344655,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-04,1.2,CPB21993-P6B-444655,TRUE
CPB21993,2022-04-04,2022-04-04,2022-04-04,1.2,CPB21993-P6B-444655,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-05,1.6,CPB21993-P2E-344656,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-05,1.7,CPB21993-P2E-444656,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-05,0.9,CPB21993-P4A-344656,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-05,1.6,CPB21993-P4A-444656,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-05,0.4,CPB21993-P5A-344656,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-05,0.4,CPB21993-P5A-444656,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-05,0.8,CPB21993-P6B-344656,TRUE
CPB21993,2022-03-30,2022-04-05,2022-04-05,1.6,CPB21993-P6B-444656,TRUE
CPB21993,2022-05-04,2022-05-04,2022-05-04,1.4,CPB21993-P2E-344685,TRUE
CPB21993,2022-05-04,2022-05-04,2022-05-04,1.1,CPB21993-P2E-444685,TRUE
CPB21993,2022-05-04,2022-05-04,2022-05-04,1.1,CPB21993-P4A-344685,TRUE
CPB21993,2022-05-04,2022-05-04,2022-05-04,0.9,CPB21993-P4A-444685,TRUE
CPB21993,2022-05-04,2022-05-04,2022-05-04,1.3,CPB21993-P5A-344685,TRUE
CPB21993,2022-05-04,2022-05-04,2022-05-04,1.7,CPB21993-P5A-444685,TRUE
CPB21993,2022-05-04,2022-05-04,2022-05-04,1.8,CPB21993-P6B-344685,TRUE
CPB21993,2022-05-04,2022-05-04,2022-05-04,1.1,CPB21993-P6B-444685,TRUE
CPB21993,2022-05-05,2022-05-05,2022-05-05,1.3,CPB21993-P2E-344686,TRUE
CPB21993,2022-05-05,2022-05-05,2022-05-05,1.4,CPB21993-P2E-444686,TRUE
CPB21993,2022-05-05,2022-05-05,2022-05-05,1.6,CPB21993-P4A-344686,TRUE
CPB21993,2022-05-05,2022-05-05,2022-05-05,0.8,CPB21993-P4A-444686,TRUE
CPB21993,2022-05-05,2022-05-05,2022-05-05,1.5,CPB21993-P5A-344686,TRUE
CPB21993,2022-05-05,2022-05-05,2022-05-05,0.5,CPB21993-P5A-444686,TRUE
CPB21993,2022-05-05,2022-05-05,2022-05-05,0.9,CPB21993-P6B-344686,TRUE
CPB21993,2022-05-05,2022-05-05,2022-05-05,1,CPB21993-P6B-444686,TRUE
CPB21993,2022-06-02,2022-06-02,2022-06-02,1.5,CPB21993-P2E-344714,TRUE
CPB21993,2022-06-02,2022-06-02,2022-06-02,1.1,CPB21993-P2E-444714,TRUE
CPB21993,2022-06-02,2022-06-02,2022-06-02,1.7,CPB21993-P4A-344714,TRUE
CPB21993,2022-06-02,2022-06-02,2022-06-02,0.5,CPB21993-P4A-444714,TRUE
CPB21993,2022-06-02,2022-06-02,2022-06-02,1.3,CPB21993-P5B-344714,TRUE
CPB21993,2022-06-02,2022-06-02,2022-06-02,1.5,CPB21993-P5B-444714,TRUE
CPB21993,2022-06-02,2022-06-02,2022-06-02,1.4,CPB21993-P6C-344714,TRUE
CPB21993,2022-06-03,2022-06-03,2022-06-03,2,CPB21993-P2E-344715,TRUE
CPB21993,2022-06-03,2022-06-03,2022-06-03,1.3,CPB21993-P2E-444715,TRUE
CPB21993,2022-06-03,2022-06-03,2022-06-03,1.3,CPB21993-P4A-344715,TRUE
CPB21993,2022-06-03,2022-06-03,2022-06-03,1.6,CPB21993-P4A-444715,TRUE
CPB21993,2022-06-03,2022-06-03,2022-06-03,0.5,CPB21993-P5B-344715,TRUE
CPB21993,2022-06-03,2022-06-03,2022-06-03,1.4,CPB21993-P5B-444715,TRUE
CPB21993,2022-06-03,2022-06-03,2022-06-03,1,CPB21993-P6C-344715,TRUE
CPB21993,2022-06-08,2022-06-08,2022-06-08,1.4,CPB21993-P2E-344720,TRUE
CPB21993,2022-06-08,2022-06-08,2022-06-08,1.1,CPB21993-P2E-444720,TRUE
CPB21993,2022-06-08,2022-06-08,2022-06-08,0.8,CPB21993-P4A-344720,TRUE
CPB21993,2022-06-08,2022-06-08,2022-06-08,0.6,CPB21993-P4A-444720,TRUE
CPB21993,2022-06-08,2022-06-08,2022-06-08,0.7,CPB21993-P5B-344720,TRUE
CPB21993,2022-06-08,2022-06-08,2022-06-08,1.9,CPB21993-P5B-444720,TRUE
CPB21993,2022-06-08,2022-06-08,2022-06-08,1.2,CPB21993-P6C-344720,TRUE
CPB21993,2022-06-21,2022-06-21,2022-06-21,1.3,CPB21993-P2E-344733,TRUE
CPB21993,2022-06-21,2022-06-21,2022-06-21,1,CPB21993-P2E-444733,TRUE
CPB21993,2022-06-21,2022-06-21,2022-06-21,2.1,CPB21993-P4A-344733,TRUE
CPB21993,2022-06-21,2022-06-21,2022-06-21,1.4,CPB21993-P4A-444733,TRUE
CPB21993,2022-06-21,2022-06-21,2022-06-21,1.7,CPB21993-P5B-344733,TRUE
CPB21993,2022-06-21,2022-06-21,2022-06-21,0.9,CPB21993-P5B-444733,TRUE
CPB21993,2022-06-21,2022-06-21,2022-06-21,2.1,CPB21993-P6C-344733,TRUE
CPB21993,2022-07-05,2022-07-05,2022-07-05,1.8,CPB21993-P2F-344747,TRUE
CPB21993,2022-07-05,2022-07-05,2022-07-05,1.7,CPB21993-P4A-344747,TRUE
CPB21993,2022-07-05,2022-07-05,2022-07-05,2,CPB21993-P4A-444747,TRUE
CPB21993,2022-07-05,2022-07-05,2022-07-05,2,CPB21993-P5B-344747,TRUE
CPB21993,2022-07-05,2022-07-05,2022-07-05,1.2,CPB21993-P5B-444747,TRUE
CPB21993,2022-07-05,2022-07-05,2022-07-05,1.2,CPB21993-P6C-344747,TRUE
CPB21993,2022-08-01,2022-08-01,2022-08-01,0.6,CPB21993-P2F-344774,TRUE
CPB21993,2022-08-01,2022-08-01,2022-08-01,1.6,CPB21993-P4A-344774,TRUE
CPB21993,2022-08-01,2022-08-01,2022-08-01,0.6,CPB21993-P4A-444774,TRUE
CPB21993,2022-08-01,2022-08-01,2022-08-01,2.5,CPB21993-P5B-344774,TRUE
CPB21993,2022-08-01,2022-08-01,2022-08-01,1.7,CPB21993-P5B-444774,TRUE
CPB21993,2022-08-01,2022-08-01,2022-08-01,1.8,CPB21993-P6C-344774,TRUE
CPB21993,2022-09-05,2022-09-05,2022-09-05,0.5,CPB21993-P2F-344809,TRUE
CPB21993,2022-09-05,2022-09-05,2022-09-05,1.3,CPB21993-P4A-344809,TRUE
CPB21993,2022-09-05,2022-09-05,2022-09-05,0.6,CPB21993-P4A-444809,TRUE
CPB21993,2022-09-05,2022-09-05,2022-09-05,1.9,CPB21993-P5B-344809,TRUE
CPB21993,2022-09-05,2022-09-05,2022-09-05,0.7,CPB21993-P5B-444809,TRUE
CPB21993,2022-09-05,2022-09-05,2022-09-05,0.8,CPB21993-P6D-344809,TRUE
CPB21993,2022-09-05,2022-09-05,2022-09-05,1.5,CPB21993-P6D-444809,TRUE
CPB21993,2022-09-14,2022-09-14,2022-09-14,2.1,CPB21993-P2F-344818,TRUE
CPB21993,2022-09-14,2022-09-14,2022-09-14,1.6,CPB21993-P4A-344818,TRUE
CPB21993,2022-09-14,2022-09-14,2022-09-14,1.9,CPB21993-P4A-444818,TRUE
CPB21993,2022-09-14,2022-09-14,2022-09-14,1.7,CPB21993-P5B-344818,TRUE
CPB21993,2022-09-14,2022-09-14,2022-09-14,1,CPB21993-P5B-444818,TRUE
CPB21993,2022-09-14,2022-09-14,2022-09-14,1.2,CPB21993-P6D-344818,TRUE
CPB21993,2022-09-14,2022-09-14,2022-09-14,0.7,CPB21993-P6D-444818,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-15,1,CPB21993-P2F-344819,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-15,0.8,CPB21993-P4A-344819,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-15,1.7,CPB21993-P4A-444819,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-15,0.9,CPB21993-P5B-344819,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-15,2,CPB21993-P5B-444819,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-15,1,CPB21993-P6D-344819,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-15,0.8,CPB21993-P6D-444819,TRUE
CPB21993,2022-09-16,2022-09-16,2022-09-16,2.1,CPB21993-P2F-344820,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-16,2.1,CPB21993-P2F-344820,TRUE
CPB21993,2022-09-16,2022-09-16,2022-09-16,1.1,CPB21993-P4A-344820,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-16,1.1,CPB21993-P4A-344820,TRUE
CPB21993,2022-09-16,2022-09-16,2022-09-16,1.8,CPB21993-P4A-444820,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-16,1.8,CPB21993-P4A-444820,TRUE
CPB21993,2022-09-16,2022-09-16,2022-09-16,1.3,CPB21993-P5B-344820,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-16,1.3,CPB21993-P5B-344820,TRUE
CPB21993,2022-09-16,2022-09-16,2022-09-16,1.4,CPB21993-P5B-444820,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-16,1.4,CPB21993-P5B-444820,TRUE
CPB21993,2022-09-16,2022-09-16,2022-09-16,1.7,CPB21993-P6D-344820,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-16,1.7,CPB21993-P6D-344820,TRUE
CPB21993,2022-09-16,2022-09-16,2022-09-16,0.6,CPB21993-P6D-444820,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-16,0.6,CPB21993-P6D-444820,TRUE
CPB21993,2022-09-19,2022-09-19,2022-09-19,2.1,CPB21993-P2F-344823,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-19,2.1,CPB21993-P2F-344823,TRUE
CPB21993,2022-09-19,2022-09-19,2022-09-19,0.5,CPB21993-P4B-344823,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-19,0.5,CPB21993-P4B-344823,TRUE
CPB21993,2022-09-19,2022-09-19,2022-09-19,0.9,CPB21993-P4B-444823,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-19,0.9,CPB21993-P4B-444823,TRUE
CPB21993,2022-09-19,2022-09-19,2022-09-19,1.2,CPB21993-P5B-344823,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-19,1.2,CPB21993-P5B-344823,TRUE
CPB21993,2022-09-19,2022-09-19,2022-09-19,1.7,CPB21993-P5B-444823,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-19,1.7,CPB21993-P5B-444823,TRUE
CPB21993,2022-09-19,2022-09-19,2022-09-19,2.1,CPB21993-P6D-344823,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-19,2.1,CPB21993-P6D-344823,TRUE
CPB21993,2022-09-19,2022-09-19,2022-09-19,1.7,CPB21993-P6D-444823,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-19,1.7,CPB21993-P6D-444823,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-20,1.2,CPB21993-P2F-344824,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-20,1.8,CPB21993-P4B-344824,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-20,0.8,CPB21993-P4B-444824,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-20,0.9,CPB21993-P5B-344824,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-20,0.7,CPB21993-P5B-444824,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-20,2,CPB21993-P6D-344824,TRUE
CPB21993,2022-09-15,2022-09-20,2022-09-20,1.4,CPB21993-P6D-444824,TRUE
CPB21993,2022-09-21,2022-09-21,2022-09-21,0.6,CPB21993-P2F-344825,TRUE
CPB21993,2022-09-21,2022-09-21,2022-09-21,1.4,CPB21993-P4B-344825,TRUE
CPB21993,2022-09-21,2022-09-21,2022-09-21,1.5,CPB21993-P4B-444825,TRUE
CPB21993,2022-09-21,2022-09-21,2022-09-21,0.9,CPB21993-P5B-344825,TRUE
CPB21993,2022-09-21,2022-09-21,2022-09-21,1.7,CPB21993-P5B-444825,TRUE
CPB21993,2022-09-21,2022-09-21,2022-09-21,1.9,CPB21993-P6D-344825,TRUE
CPB21993,2022-09-21,2022-09-21,2022-09-21,2.1,CPB21993-P6D-444825,TRUE
CPB21993,2022-09-22,2022-09-22,2022-09-22,1.2,CPB21993-P2F-344826,TRUE
CPB21993,2022-09-22,2022-09-22,2022-09-22,0.6,CPB21993-P4B-344826,TRUE
CPB21993,2022-09-22,2022-09-22,2022-09-22,1.4,CPB21993-P4B-444826,TRUE
CPB21993,2022-09-22,2022-09-22,2022-09-22,1.4,CPB21993-P5B-344826,TRUE
CPB21993,2022-09-22,2022-09-22,2022-09-22,1.9,CPB21993-P5B-444826,TRUE
CPB21993,2022-09-22,2022-09-22,2022-09-22,1.8,CPB21993-P6D-344826,TRUE
CPB21993,2022-09-22,2022-09-22,2022-09-22,1.9,CPB21993-P6D-444826,TRUE
CPB21993,2022-10-27,2022-10-27,2022-10-27,0.5,CPB21993-P2F-344861,TRUE
CPB21993,2022-10-27,2022-10-27,2022-10-27,1.1,CPB21993-P4B-344861,TRUE
CPB21993,2022-10-27,2022-10-27,2022-10-27,1,CPB21993-P4B-444861,TRUE
CPB21993,2022-10-27,2022-10-27,2022-10-27,0.6,CPB21993-P5C-344861,TRUE
CPB21993,2022-10-27,2022-10-27,2022-10-27,1.4,CPB21993-P5C-444861,TRUE
CPB21993,2022-10-27,2022-10-27,2022-10-27,1.9,CPB21993-P6E-344861,TRUE
CPB21993,2022-10-27,2022-10-27,2022-10-27,2.1,CPB21993-P6E-444861,TRUE
CPB21993,2022-11-02,2022-11-02,2022-11-02,0.7,CPB21993-P2F-344867,TRUE
CPB21993,2022-11-02,2022-11-02,2022-11-02,1.7,CPB21993-P4B-344867,TRUE
CPB21993,2022-11-02,2022-11-02,2022-11-02,0.5,CPB21993-P4B-444867,TRUE
CPB21993,2022-11-02,2022-11-02,2022-11-02,1.5,CPB21993-P5C-344867,TRUE
CPB21993,2022-11-02,2022-11-02,2022-11-02,0.6,CPB21993-P5C-444867,TRUE
CPB21993,2022-11-02,2022-11-02,2022-11-02,0.8,CPB21993-P6E-344867,TRUE
CPB21993,2022-11-02,2022-11-02,2022-11-02,2.1,CPB21993-P6E-444867,TRUE
CPB21993,2022-12-02,2022-12-02,2022-12-02,1,CPB21993-P2F-344897,TRUE
CPB21993,2022-12-02,2022-12-02,2022-12-02,2.2,CPB21993-P4B-344897,TRUE
CPB21993,2022-12-02,2022-12-02,2022-12-02,1.9,CPB21993-P4B-444897,TRUE
CPB21993,2022-12-02,2022-12-02,2022-12-02,1.3,CPB21993-P5C-344897,TRUE
CPB21993,2022-12-02,2022-12-02,2022-12-02,1.3,CPB21993-P5C-444897,TRUE
CPB21993,2022-12-02,2022-12-02,2022-12-02,1.8,CPB21993-P6E-344897,TRUE
CPB21993,2022-12-02,2022-12-02,2022-12-02,1,CPB21993-P6E-444897,TRUE
CPB21993,2022-12-05,2022-12-05,2022-12-05,0.6,CPB21993-P2F-344900,TRUE
CPB21993,2022-12-05,2022-12-05,2022-12-05,1.7,CPB21993-P4B-344900,TRUE
CPB21993,2022-12-05,2022-12-05,2022-12-05,1.4,CPB21993-P4B-444900,TRUE
CPB21993,2022-12-05,2022-12-05,2022-12-05,2,CPB21993-P5C-344900,TRUE
CPB21993,2022-12-05,2022-12-05,2022-12-05,1.5,CPB21993-P5C-444900,TRUE
CPB21993,2022-12-05,2022-12-05,2022-12-05,1.7,CPB21993-P6E-344900,TRUE
CPB21993,2022-12-05,2022-12-05,2022-12-05,1.5,CPB21993-P6E-444900,TRUE
CPB21993,2022-12-13,2022-12-13,2022-12-13,1.8,CPB21993-P2F-344908,TRUE
CPB21993,2022-12-13,2022-12-13,2022-12-13,1.8,CPB21993-P4B-344908,TRUE
CPB21993,2022-12-13,2022-12-13,2022-12-13,2,CPB21993-P4B-444908,TRUE
CPB21993,2022-12-13,2022-12-13,2022-12-13,0.9,CPB21993-P5C-344908,TRUE
CPB21993,2022-12-13,2022-12-13,2022-12-13,0.6,CPB21993-P5C-444908,TRUE
CPB21993,2022-12-13,2022-12-13,2022-12-13,1.7,CPB21993-P6E-344908,TRUE
CPB21993,2022-12-13,2022-12-13,2022-12-13,0.8,CPB21993-P6E-444908,TRUE
CPB21993,2022-12-16,2022-12-16,2022-12-16,1.3,CPB21993-P2F-344911,TRUE
CPB21993,2022-12-16,2022-12-16,2022-12-16,2.1,CPB21993-P4B-344911,TRUE
CPB21993,2022-12-16,2022-12-16,2022-12-16,1.4,CPB21993-P4B-444911,TRUE
CPB21993,2022-12-16,2022-12-16,2022-12-16,2.1,CPB21993-P5C-344911,TRUE
CPB21993,2022-12-16,2022-12-16,2022-12-16,2.1,CPB21993-P5C-444911,TRUE
CPB21993,2022-12-16,2022-12-16,2022-12-16,1.1,CPB21993-P6E-344911,TRUE
CPB21993,2022-12-16,2022-12-16,2022-12-16,1.9,CPB21993-P6E-444911,TRUE
CPB21993,2022-12-22,2022-12-22,2022-12-22,1.9,CPB21993-P2F-344917,TRUE
CPB21993,2022-12-22,2022-12-22,2022-12-22,0.6,CPB21993-P4B-344917,TRUE
CPB21993,2022-12-22,2022-12-22,2022-12-22,0.8,CPB21993-P4B-444917,TRUE
CPB21993,2022-12-22,2022-12-22,2022-12-22,1.2,CPB21993-P5C-344917,TRUE
CPB21993,2022-12-22,2022-12-22,2022-12-22,1.5,CPB21993-P5C-444917,TRUE
CPB21993,2022-12-22,2022-12-22,2022-12-22,0.5,CPB21993-P6E-344917,TRUE
CPB21993,2022-12-22,2022-12-22,2022-12-22,1.3,CPB21993-P6E-444917,TRUE
CPB21993,2022-12-23,2022-12-23,2022-12-23,2.1,CPB21993-P2F-344918,TRUE
CPB21993,2022-12-23,2022-12-23,2022-12-23,1.6,CPB21993-P4B-344918,TRUE
CPB21993,2022-12-23,2022-12-23,2022-12-23,0.8,CPB21993-P4B-444918,TRUE
CPB21993,2022-12-23,2022-12-23,2022-12-23,0.9,CPB21993-P5C-344918,TRUE
CPB21993,2022-12-23,2022-12-23,2022-12-23,1.2,CPB21993-P5C-444918,TRUE
CPB21993,2022-12-23,2022-12-23,2022-12-23,1.8,CPB21993-P6E-344918,TRUE
CPB21993,2022-12-23,2022-12-23,2022-12-23,1.5,CPB21993-P6E-444918,TRUE
DHC11990,2024-02-23,2024-02-23,2024-02-23,3.2,DHC11990-P4D-1545345,TRUE
DHC11990,2024-02-23,2024-02-23,2024-02-23,2.4,DHC11990-P4D-1645345,TRUE
DHC11990,2024-03-25,2024-03-25,2024-03-25,2.2,DHC11990-P4D-1545376,TRUE
DHC11990,2024-03-25,2024-03-25,2024-03-25,1.7,DHC11990-P4D-1645376,TRUE
DHC11990,2024-03-25,2024-03-25,2024-03-25,1,DHC11990-P8D-1545376,TRUE
DHC11990,2024-03-25,2024-03-25,2024-03-25,0.9,DHC11990-P8D-1645376,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-27,3.5,DHC11990-P4D-1545378,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-27,2.9,DHC11990-P4D-1645378,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-27,1.4,DHC11990-P8D-1545378,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-27,1.8,DHC11990-P8D-1645378,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-28,2.5,DHC11990-P4D-1545379,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-28,2,DHC11990-P4D-1645379,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-28,1.6,DHC11990-P8D-1545379,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-28,3.7,DHC11990-P8D-1645379,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-29,1.8,DHC11990-P4D-1545380,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-29,2.5,DHC11990-P4D-1645380,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-29,2.2,DHC11990-P8D-1545380,TRUE
DHC11990,2024-03-27,2024-04-02,2024-03-29,2,DHC11990-P8D-1645380,TRUE
DHC11990,2024-03-27,2024-04-02,2024-04-01,1.1,DHC11990-P4D-1545383,TRUE
DHC11990,2024-03-27,2024-04-02,2024-04-01,1.9,DHC11990-P4D-1645383,TRUE
DHC11990,2024-03-27,2024-04-02,2024-04-01,3.9,DHC11990-P8D-1545383,TRUE
DHC11990,2024-03-27,2024-04-02,2024-04-01,2.7,DHC11990-P8D-1645383,TRUE
DHC11990,2024-03-27,2024-04-02,2024-04-02,2.7,DHC11990-P4D-1545384,TRUE
DHC11990,2024-03-27,2024-04-02,2024-04-02,2.7,DHC11990-P4D-1645384,TRUE
DHC11990,2024-03-27,2024-04-02,2024-04-02,2.5,DHC11990-P8D-1545384,TRUE
DHC11990,2024-03-27,2024-04-02,2024-04-02,1.5,DHC11990-P8D-1645384,TRUE
DHC11990,2024-04-23,2024-04-23,2024-04-23,2.6,DHC11990-P4D-1545405,TRUE
DHC11990,2024-04-23,2024-04-23,2024-04-23,1,DHC11990-P4D-1645405,TRUE
DHC11990,2024-04-23,2024-04-23,2024-04-23,2.3,DHC11990-P8D-1545405,TRUE
DHC11990,2024-04-23,2024-04-23,2024-04-23,0.9,DHC11990-P8D-1645405,TRUE
DHC11990,2024-05-06,2024-05-06,2024-05-06,3,DHC11990-P4D-1545418,TRUE
DHC11990,2024-05-06,2024-05-06,2024-05-06,2.2,DHC11990-P4D-1645418,TRUE
DHC11990,2024-05-06,2024-05-06,2024-05-06,1.3,DHC11990-P8D-1545418,TRUE
DHC11990,2024-05-06,2024-05-06,2024-05-06,3.1,DHC11990-P8D-1645418,TRUE
DHC11990,2024-05-21,2024-05-21,2024-05-21,2.7,DHC11990-P4D-1545433,TRUE
DHC11990,2024-05-21,2024-05-21,2024-05-21,1.3,DHC11990-P4D-1645433,TRUE
DHC11990,2024-05-21,2024-05-21,2024-05-21,1.9,DHC11990-P8D-1545433,TRUE
DHC11990,2024-05-21,2024-05-21,2024-05-21,2.8,DHC11990-P8D-1645433,TRUE
FJT11985,2024-02-20,2024-02-20,2024-02-20,2.5,FJT11985-P4D-1745342,TRUE
FJT11985,2024-02-20,2024-02-20,2024-02-20,2.2,FJT11985-P4D-1845342,TRUE
FJT11985,2024-02-23,2024-02-23,2024-02-23,4.6,FJT11985-P4D-1745345,TRUE
FJT11985,2024-02-23,2024-02-23,2024-02-23,2.5,FJT11985-P4D-1845345,TRUE
FJT11985,2024-03-12,2024-03-18,2024-03-12,1.5,FJT11985-P4D-1745363,TRUE
FJT11985,2024-03-12,2024-03-18,2024-03-12,6,FJT11985-P4D-1845363,TRUE
FJT11985,2024-03-12,2024-03-18,2024-03-13,4.9,FJT11985-P4D-1745364,TRUE
FJT11985,2024-03-12,2024-03-18,2024-03-13,3.7,FJT11985-P4D-1845364,TRUE
FJT11985,2024-03-12,2024-03-18,2024-03-14,4.8,FJT11985-P4D-1745365,TRUE
FJT11985,2024-03-12,2024-03-18,2024-03-14,5,FJT11985-P4D-1845365,TRUE
FJT11985,2024-03-12,2024-03-18,2024-03-14,3.3,FJT11985-P8D-1745365,TRUE
FJT11985,2024-03-12,2024-03-18,2024-03-15,3.5,FJT11985-P4D-1745366,TRUE
FJT11985,2024-03-15,2024-03-15,2024-03-15,3.5,FJT11985-P4D-1745366,TRUE
